76561197972597296,214850,202730,204560,42160,244630
76561197987039968,47730,219830,108200,13510,92500
76561197968399872,223750,47730,305260,204560,6810
76561197983742848,214850,47730,240320,204560,302380
76561197961582880,219830,266210,4230,20530,47730
76561197975783856,11440,13510,108200,295710,265650
76561197986138720,214850,202730,244630,47730,13140
76561197972275984,214850,219830,42160,32340,242460
76561197979131264,202730,214850,12180,230980,238890
76561197979957584,228960,65540,10220,13250,13500
76561197989851744,214850,202730,32710,234390,223750
76561197988955408,47730,32200,272060,219680,32310
76561197976285776,214850,219830,32340,32200,102840
76561197963998848,47730,107600,12180,224540,33680
76561197970541344,219830,223530,238890,2300,48900
76561197992465200,272060,47730,240320,246580,202730
76561197961108320,47730,13510,50000,202530,204560
76561197972512064,47730,29660,240320,50000,205910
76561197986202704,214850,240320,32710,13510,207370
76561197988222080,8640,242110,219830,207750,8600
76561197986407184,214850,47730,202730,102840,108200
76561197987671056,47730,223750,306830,214850,12370
76561197960548544,32340,214850,295710,32200,224820
76561197991001168,240320,204560,96300,42160,201700
76561197991643456,17710,242110,24870,244630,204560
76561197983645200,102840,11440,30,224820,12180
76561197974286592,272060,202730,240320,203290,214850
76561197982940112,13510,215690,305260,24870,107600
76561197975413360,219830,32340,214850,102840,32200
76561197976195920,11440,6600,207370,111900,229870
76561197981414240,223530,202730,13510,238890,32200
76561197977490944,240320,227280,211160,32340,295710
76561197995309024,47730,32710,241640,262410,253900
76561197977895728,47730,92500,234390,223530,9180
76561197968380704,47730,204560,214850,32340,219830
76561197971308944,92500,238890,305260,223750,253980
76561197990433408,223750,240320,244630,253710,6600
76561197981304736,6600,111900,13510,207370,229870
76561197996751632,47730,204560,13510,107600,253710
76561197989102576,214850,202730,240320,244630,12180
76561197992641856,240320,102840,44200,227280,51100
76561197974665904,47730,6600,214850,111900,204560
76561197997655536,214850,219830,102840,32340,32200
76561197960703808,32340,102840,32200,42160,11440
76561197976956032,211160,244630,108200,227280,37200
76561197984216304,214850,107600,204560,202730,34900
76561197963801056,219830,108200,13510,92500,47730
76561197970273104,219830,240320,223530,96300,202730
76561197984179264,47730,244630,223750,29660,44200
76561197961717088,50000,20530,203560,13510,219830
76561197993400256,223750,238890,223530,211120,207930
76561197978310048,29660,2760,202730,242460,223750
76561197971158288,13510,219540,229870,37200,216890
76561197970503648,11440,44200,223750,29660,207570
76561197982038160,246580,37200,211120,32710,21000
76561197964140976,47730,214850,253710,211580,295710
76561197967423552,217200,13510,203560,39190,50000
76561197970415184,223530,202730,13510,272060,219540
76561197971972928,20530,240320,215690,48800,33680
76561197981214288,111900,240320,47730,253710,11440
76561197993649456,47730,214850,240320,6600,223710
76561197983477968,11440,229870,6600,111900,207370
76561197978288256,223530,204560,36700,32200,96300
76561197972565952,12180,219830,202730,231060,255870
76561197980201040,47730,238890,6810,94000,41100
76561197960540096,223750,211160,9060,6880,207570
76561197999814000,240320,214850,305260,204560,47730
76561197989699872,47730,202730,32710,262410,241640
76561197979378272,92500,305260,223530,223750,102840
76561197981368496,92500,219540,13510,238890,41730
76561197981181600,6600,11440,111900,229870,207370
76561197995686240,6600,50000,24170,223530,2760
76561197983318384,238890,92500,272060,12180,36700
76561197987164128,214850,219830,42160,204560,102840
76561197998641504,24870,29660,207570,63800,2760
76561197992633248,6600,266210,12180,11440,265650
76561197969402736,214850,219830,32340,32200,102840
76561197967856192,219830,47730,204560,12370,242460
76561197994382224,47730,219830,11440,266210,108200
76561197972975968,242460,242110,29660,2760,92500
76561197992849296,58300,47730,63800,29660,12170
76561197996500032,235250,262410,20530,229870,2300
76561197972991904,246580,238890,240320,242110,253710
76561197970070400,219830,47730,204560,214850,32340
76561197977545632,102840,272060,94000,29660,238890
76561197989909776,223750,11440,204560,207930,92500
76561197967169984,244630,240320,272060,47730,253710
76561197963113760,24870,207570,244630,16600,224540
76561197979075424,207570,29660,47730,223750,12370
76561197971529680,11440,204560,229870,107600,58520
76561197991813600,219830,253900,272060,203290,204560
76561197989974352,223530,207570,44200,203290,212160
76561197981023296,244630,214850,47410,6550,37400
76561197970390976,214850,9180,47730,94000,219830
76561197971209712,44200,111900,6600,207380,2760
76561197994432832,37200,13510,262410,219540,202530
76561197984782096,42160,240320,272060,214850,107600
76561197987785008,229870,204560,253710,240320,8170
76561197989491296,107600,219540,265650,223750,202730
76561197977098624,107600,305260,204560,213120,224540
76561197977930176,47730,32310,24870,219540,305260
76561197988588368,11440,37200,229870,6600,13510
76561197999834448,47730,219830,305260,92500,262410
76561197971657728,219830,204560,253900,229870,94000
76561197992880816,211160,207570,92500,242110,227280
76561197966979344,223750,228960,92500,9180,24170
76561197965931968,229870,11440,204560,203290,253710
76561197966653824,47730,214850,202730,241640,102840
76561197998169936,238890,223750,202730,244630,13510
76561197966074480,204560,102840,224540,107600,225640
76561197969024864,224820,32710,253900,253980,305260
76561197969703456,315640,272060,12180,202730,12170
76561197990723984,219830,253900,272060,229870,203290
76561197988613296,214850,219830,102840,32200,32340
76561197987158624,94000,211160,24870,262410,12370
76561197994412048,11440,6600,37200,13510,207370
76561197978251616,44200,24170,11440,272060,47730
76561197964299808,306830,223750,11440,239220,240320
76561197986254112,102840,214850,13510,20530,262410
76561197976613872,202730,13510,223530,219540,225420
76561197987051008,111900,107600,24170,32200,58520
76561197989570768,47730,214850,6810,29660,202730
76561197981895360,302380,295710,12180,262410,265650
76561197972245904,47730,12370,204560,223750,94000
76561197971808624,8660,209950,229870,108200,204560
76561197993938368,214850,272060,111900,29660,34900
76561197989094400,207570,63800,9060,94000,12180
76561197996071600,315640,219540,223530,214850,244630
76561197982407744,219830,262410,24870,47730,305260
76561197988917792,47730,204560,244630,295710,211160
76561197973857248,42160,272060,214850,284160,36700
76561197978488832,94000,24870,211160,107600,239220
76561197967095184,253710,13510,24170,272060,47730
76561197969597520,32340,2840,223530,255870,32310
76561197993901984,223530,240320,33680,204560,12170
76561197995667376,240320,234290,305260,223750,6810
76561197994672272,240320,94000,47730,92500,13510
76561197979749616,204560,47730,214850,229870,225640
76561197974473088,24870,6600,7200,219540,47730
76561197963124416,204560,47730,305260,253710,240320
76561197979882736,253710,92500,214850,245550,302380
76561197996191808,305260,32310,204560,6920,107600
76561197971357584,214850,207570,2760,11440,29660
76561197985996352,47730,229870,4000,7200,253900
76561197998935136,228960,6600,224820,12180,242460
76561197986281744,47730,305260,202730,240320,234290
76561197984172752,47730,204560,12370,219540,107600
76561197970356848,202730,47730,272060,240320,214850
76561197972269648,272060,47730,202730,102840,203560
76561197998395952,214850,47730,13510,241640,202730
76561197996047392,13510,272060,223530,239220,94000
76561197971196544,107600,24870,111900,214850,34900
76561197996435680,202730,214850,9180,223530,211440
76561197998875504,272060,219830,242460,92500,225160
76561197999356992,11440,229870,37200,6600,13510
76561197991225168,94000,207570,219830,8170,92500
76561197989089520,204560,214850,229870,253710,224820
76561197985536752,219830,32340,214850,102840,2760
76561197988566240,94000,107600,13510,244630,253710
76561197989767344,44200,24170,214850,223750,29660
76561197990242240,240320,214850,305260,229870,207930
76561197990767456,214850,253710,16600,204560,207570
76561197970327360,240320,204560,227280,6810,24170
76561197960595648,214850,223750,234900,305260,234390
76561197993382528,238240,24170,9880,225160,63800
76561197991528640,6600,11440,207370,44200,37200
76561197970704960,47730,214850,204560,240320,102840
76561197977845424,13510,219830,202530,37200,58520
76561197986614912,244630,214850,240320,29720,44200
76561197971135520,223530,305260,94000,234390,240320
76561197968604048,11440,6600,229870,13510,32340
76561197970508512,94000,6600,265650,253900,240320
76561197988552992,240320,227280,96300,302270,241640
76561197998327904,102840,266210,238890,219540,47730
76561197976565184,219830,266210,47730,44200,4230
76561197978441520,9880,6880,202730,92500,7770
76561197981420304,47730,219830,214850,242110,102840
76561197985279136,32340,42160,214850,219830,32200
76561197971069616,238890,94000,203560,272060,107600
76561197994182080,214850,202730,6880,265650,29660
76561197979428944,272060,47730,202730,238890,253900
76561197990030720,223530,107600,7200,219540,29660
76561197989234768,47730,92500,219830,2300,211160
76561197993978768,47730,244630,219830,204560,102840
76561197970321200,238890,94000,217200,253900,217750
76561197963803984,227280,207570,33680,238240,266210
76561197990158960,305260,204560,240320,11440,212030
76561197990924656,94000,266210,107600,229520,238890
76561197980537152,305260,47730,12170,4230,223750
76561197988729056,244630,305260,6040,12180,12170
76561197991573552,223750,29660,219830,20530,253030
76561197998289008,223750,44200,2760,305260,111900
76561197977059888,47730,111900,58520,240320,50000
76561197982527184,214850,253710,20530,223750,27940
76561197964032752,223530,302270,224740,230980,220460
76561197966282352,11440,6600,207370,44200,37200
76561197968342384,265650,96300,266210,6600,203210
76561197969987024,223530,102840,283680,106010,50000
76561197986193824,107600,92500,207570,2630,227280
76561197972793936,47730,219830,202730,214850,50000
76561197962056160,242110,223750,240320,29660,305260
76561197975809408,47730,16600,242110,42160,7200
76561197994556816,11440,6600,13510,37200,229870
76561197982975824,6600,13510,2760,44200,242460
76561197962771456,20530,238890,241640,203560,227280
76561197990734256,202730,219830,29660,242460,63800
76561197997792624,111900,6600,47410,2800,32710
76561197975679888,11440,37200,229870,111900,2760
76561197991832496,240320,42160,6600,253710,203290
76561197970494576,214850,102840,47730,12180,240320
76561197991202816,24170,240320,224540,13510,107600
76561197989811552,223750,111900,12180,6600,13510
76561197970372656,214850,202730,238890,246580,272060
76561197963755200,7200,11440,203290,2760,9180
76561197990932464,11440,37200,229870,13510,44200
76561197988960688,47730,244630,15210,37200,223750
76561197993371712,223750,12180,241640,47730,32710
76561197984588480,223530,244630,219540,211160,2300
76561197985565296,253710,102840,266210,32200,225160
76561197991795824,37200,229870,6600,11440,207370
76561197985350736,219830,12370,295710,227280,201420
76561197982742448,47730,6600,262410,234390,94000
76561197999270576,214850,47730,65540,202730,32710
76561197982898480,47730,202730,32710,241640,50000
76561197970954240,240320,238240,16600,24810,113400
76561197961617936,202730,238890,223530,7730,225420
76561197962663408,107600,214850,13510,227280,305260
76561197986824992,240320,223530,29660,111900,272060
76561197999483008,214850,204560,102840,272060,42160
76561197977629936,12180,15210,207570,20530,46520
76561197988950544,219830,204560,13140,96300,224820
76561197983576240,13510,11440,2760,37200,207370
76561197990231792,219830,272060,204560,242460,102840
76561197984811568,214850,47920,295710,238890,46000
76561197968010112,269210,214850,96300,315640,305260
76561197985640768,6600,11440,37200,13510,207370
76561197962640192,262410,47730,32710,241640,211160
76561197993844048,47730,253710,214850,240320,223750
76561197966200288,47730,240320,204560,214850,295710
76561197998524096,47730,13510,207570,32710,111900
76561197980788816,6600,229870,11440,37200,13510
76561197994888208,47730,94000,219830,240320,13510
76561197961081360,224540,13510,305260,107600,219540
76561197962293104,47730,238890,219830,240320,7200
76561197987459312,229870,107600,214850,111900,6600
76561197961702336,32340,272060,13510,255870,223530
76561197961453440,111900,214850,223750,13510,203560
76561197993873040,202730,217200,231910,228960,29660
76561197987748832,24870,204560,219540,223530,107600
76561197977509536,47730,244630,24170,203290,44200
76561197979103072,238890,207570,262410,202730,223530
76561197981847232,204560,107600,224540,240320,57800
76561197986802576,229870,204560,214850,2760,203290
76561197990643264,214850,42160,219830,102840,272060
76561197961032544,32710,12180,32340,107600,9500
76561197965721904,262410,32710,219540,211160,238890
76561197971404592,92500,244630,37400,219830,296470
76561197970217696,12370,94000,12170,223750,203560
76561197998497776,214850,42160,102840,272060,223850
76561197990898528,223750,238890,240320,223530,265650
76561197971701824,214850,13510,217200,302380,265650
76561197990614784,238890,8660,7200,32710,217200
76561197976629072,8660,305260,302270,61800,111900
76561197986531040,111900,240320,50000,214850,253710
76561197969308720,6600,11440,219540,229870,111900
76561197971464944,219540,244630,2760,8660,204560
76561197985589168,94000,219830,207570,96300,240320
76561197973432496,262410,32200,92500,266210,16720
76561197993154544,47730,253710,272060,13510,244630
76561197971096320,240320,242110,238890,253710,305260
76561197995957616,223750,111900,223530,230980,65540
76561197993737184,223750,204560,238890,94000,115200
76561197993933024,11440,12180,102840,245550,238890
76561197993592560,47730,211160,227280,202730,32710
76561197978936160,214850,219830,102840,32340,32200
76561197990470880,11440,223750,37200,104700,265650
76561197991257344,214850,107600,253900,24870,11440
76561197960284560,240320,42160,6600,253710,272060
76561197970512528,262410,8660,227280,47730,253900
76561197969799536,223750,238890,13510,223530,219830
76561197996222176,219830,214850,102840,42160,32340
76561197986857776,11440,223750,12180,111900,229870
76561197997715904,240320,42160,6600,272060,253710
76561197994083024,214850,305260,47730,230980,13140
76561197966726240,47730,214850,32200,224820,32710
76561197964599856,220460,204560,224540,223530,47410
76561197980331808,223750,12180,214850,9500,113400
76561197961934624,36700,50000,207570,92500,229870
76561197986359936,240320,42160,272060,6600,242460
76561197961401648,47730,20,219830,13510,202530
76561197973819184,244630,12180,42160,12170,47410
76561197995271296,204560,42160,272060,9880,32200
76561197995289344,47730,13510,240320,17710,92500
76561197983391184,47730,305260,8660,20530,262410
76561197986961264,13510,111900,207570,11440,102840
76561197989003328,240320,242110,16600,11440,305260
76561197973450064,202730,272060,24170,265650,266210
76561197963621424,6810,240320,295710,202730,227280
76561197996511232,6600,47730,229870,302380,207380
76561197975623824,11440,207570,47730,266210,13510
76561197992971264,12370,108200,20530,223750,8170
76561197995767584,207570,207250,12180,13510,44200
76561197983452560,238890,219540,223750,12180,13510
76561197974101872,13510,219540,223530,21000,92500
76561197983881296,13510,107600,24170,305260,224540
76561197995279168,11440,37200,229870,13510,219540
76561197970615872,6600,96300,94000,253900,207570
76561197983357680,219830,230980,46520,8170,207930
76561197993265312,238890,223750,13510,265650,12180
76561197991509136,47730,214850,32310,44200,295710
76561197982795392,214850,63800,29720,29660,202730
76561197977227168,47730,12180,223750,234390,16600
76561197982193984,240320,219540,227280,107600,272060
76561197979142800,214850,13510,11440,242460,265650
76561197969006016,229870,32200,246580,266210,107600
76561197962140528,212030,305260,8660,224820,107600
76561197963781376,47730,214850,240320,204560,253710
76561197972160896,229870,246580,225640,224820,11440
76561197985975040,32200,224820,207570,272060,13510
76561197983734336,223530,219540,6880,296470,50000
76561197963517328,223530,2760,2840,6810,209270
76561197967356816,219830,214850,202730,242110,296470
76561197992633072,305260,253710,238890,4230,115200
76561197987116240,107600,33680,242110,219540,253900
76561197978133584,242110,305260,244630,212030,6920
76561197978154848,11440,6600,207370,229870,37200
76561197987421600,47730,240320,272060,217490,227280
76561197993691040,47730,58520,2300,229870,238240
76561197985462736,47730,219540,13510,2760,239220
76561197990448912,227280,223750,207570,262410,225420
76561197996705200,13510,272060,108200,44200,266210
76561197999286112,214850,219830,102840,42160,32200
76561197970515328,202730,244630,214850,207570,47730
76561197986355552,219540,47730,262410,227280,107600
76561197983486544,207570,235250,29660,224540,227280
76561197988077072,12180,6600,38420,104700,224540
76561197985659472,223530,219830,29660,94000,234290
76561197994459120,47730,219830,214850,229870,39000
76561197991912496,262410,305260,214850,302380,4230
76561197985165312,214850,47730,240320,253710,202730
76561197965379680,238890,102840,204560,251150,305260
76561197993787008,47730,240320,96300,202730,202530
76561197999018192,238890,223750,94000,6810,217200
76561197980434496,240320,204560,47730,305260,214850
76561197962111728,244630,204560,240320,29660,231060
76561197971701904,229870,6600,207370,219540,37200
76561197975038080,223750,32710,4230,265650,253710
76561197979301728,202730,47730,272060,238890,32710
76561197977466016,6600,13510,37200,11440,266210
76561197969418576,13510,219540,262410,24170,207430
76561197989154336,244630,242110,227280,262410,27330
76561197985483056,229870,219830,214850,2760,50000
76561197988169152,214850,32200,32340,102840,230980
76561197967106496,229870,37200,13510,2760,32340
76561197998052784,202730,244630,211160,240320,255870
76561197980009472,262410,242110,265650,215510,47730
76561197970519552,37400,107600,3540,9180,24170
76561197999331984,47730,55000,227280,262410,238240
76561197987006928,262410,305260,4230,214850,47730
76561197999936544,47730,214850,240320,204560,295710
76561197970972544,240320,219830,272060,102840,201420
76561197977641424,272060,214850,102840,32340,42160
76561197996453344,207570,13510,42160,203290,6600
76561197997570192,214850,219830,102840,32340,32200
76561197968579616,47730,223530,32310,65540,205710
76561197992818432,204560,253630,229870,229520,42160
76561197998719440,47730,272060,44200,205710,111900
76561197999682720,207570,242460,29660,8170,63800
76561197992135936,224540,244630,16600,202730,204560
76561197973225824,12180,11440,258970,266210,107600
76561197961799104,262410,108200,297810,253900,107600
76561197985719920,219830,214850,20530,32340,3540
76561197997048480,47730,244630,36700,272060,295710
76561197986919312,13510,266210,202530,207570,238890
76561197978213024,229870,204560,223530,216890,219540
76561197992055968,242460,94000,224540,102840,107600
76561197991262784,107600,229870,266210,55000,8660
76561197972583584,223750,245550,24870,305260,258970
76561197965589968,202730,2760,223750,214850,244630
76561197960667568,214850,102840,32200,32340,219830
76561197998246688,204560,295710,47730,207930,223530
76561197967099136,47730,94000,204560,219540,12370
76561197986962000,47730,219830,108200,253710,229870
76561197966775072,214850,32340,219830,204560,102840
76561197976161936,223530,272060,203560,33680,202730
76561197961445136,224820,223750,204560,11440,2760
76561197978579712,13510,272060,219540,223530,239220
76561197996251232,47730,202730,272060,214850,240320
76561197970814224,47730,214850,253710,302380,6600
76561197993422816,305260,12180,111900,92500,223750
76561197984732704,219830,238890,29660,41300,2760
76561197997334368,204560,111900,305260,302380,13500
76561197998765456,224540,204560,305260,108200,111900
76561197970175648,11440,111900,265650,107600,32200
76561197988033280,6600,229870,13510,111900,11440
76561197999471120,207570,6810,33680,302270,24810
76561197960421824,24170,32340,223750,2800,47730
76561197994149968,12370,224820,11440,223750,94000
76561197960274992,219830,47730,6600,94000,244630
76561197971382672,94000,238240,239220,107600,12370
76561197970774016,111900,240320,13510,50000,107600
76561197975028048,214850,219830,42160,272060,102840
76561197971075968,240320,244630,214850,12180,202730
76561197974117696,94000,6810,204560,24170,265650
76561197967145072,6810,24170,212030,229870,253900
76561197987699696,111900,107600,3483,32710,47410
76561197986565216,6600,262410,37200,229870,108200
76561197979921440,240320,6600,13510,2760,42160
76561197961397888,214850,305260,7770,47730,102840
76561197966417136,211160,32340,214850,244630,240320
76561197993087856,204560,223750,111900,224820,42160
76561197990462096,214850,204560,224820,32200,219830
76561197979913328,13510,3483,37200,111900,216890
76561197985357920,111900,24870,272060,107600,27900
76561197970780928,92500,11440,2630,265650,236510
76561197973820544,219830,223530,13510,2130,296470
76561197991411296,229870,11440,13510,44200,2760
76561197993481840,13510,202730,223530,272060,219540
76561197982907664,272060,47730,32710,240320,224820
76561197989554336,227280,262410,32200,12370,224540
76561197972332112,272060,202730,223530,238890,203560
76561197976348272,47730,223750,262410,94000,207570
76561197970675056,219830,223750,220460,29720,265750
76561197992289216,219830,305260,229870,8640,32310
76561197988786048,238890,217200,272060,94000,13510
76561197981048880,219830,4230,9180,92500,245550
76561197989816912,214850,223750,20530,32710,315640
76561197988136640,203290,7770,272060,219830,296470
76561197960469936,204560,29660,219540,227280,9180
76561197962022400,223750,29660,253900,104700,91100
76561197994942192,32340,58520,47730,13510,50000
76561197970664992,37200,47730,32340,229870,13510
76561197994943824,214850,219830,47730,203290,202730
76561197996757744,204560,32200,1313,24810,11440
76561197974298320,94000,107600,239220,223530,211160
76561197979830864,214850,47730,32340,50000,223850
76561197998804352,13510,202530,16600,7770,223750
76561197993224048,214850,219830,102840,32340,32200
76561197969919360,219830,244630,225600,24870,253710
76561197985902688,204560,20530,224820,102840,58520
76561197970529504,242460,214850,29660,2760,219830
76561197960533088,219830,207570,244630,13510,29660
76561197998465088,24870,6880,16600,104700,253710
76561197981381728,32340,2760,44200,102700,3540
76561197981102576,102840,207570,13510,220460,12180
76561197998721824,29660,63800,44200,207570,47730
76561197997714800,207570,20530,8170,238240,227280
76561197965578944,47730,244630,204560,227280,214850
76561197989054416,214850,219830,102840,42160,272060
76561197999574224,47730,13510,102840,238890,207570
76561197971659664,214850,107600,29660,42160,207430
76561197972313904,223530,8660,223750,33680,111900
76561197961564432,92500,24870,2630,253710,225600
76561197995956032,219830,214850,272060,42160,102840
76561197961160448,47730,238240,203290,242110,44200
76561197970776640,102840,238890,92500,34270,253900
76561197987181952,47730,272060,202730,240320,32710
76561197977369632,107600,204560,229870,253710,11440
76561197989338112,240320,42160,6600,272060,2760
76561197994187552,265650,11440,107600,13140,217200
76561197993407920,244630,202730,203290,214850,11440
76561197967537648,94000,219830,209950,108200,12370
76561197998209728,13510,24870,111900,272060,58520
76561197993068800,227280,207570,33680,219540,315640
76561197970196016,207570,107600,98300,55000,242110
76561197988455424,214850,12180,20530,253900,302380
76561197988409936,47730,12370,239220,306830,94000
76561197993272144,8660,244630,12370,58300,27330
76561197996655888,47730,108200,102840,51100,229870
76561197961255600,253900,94000,47730,223530,57800
76561197975411936,102840,42160,204560,111900,305260
76561197965868256,102840,42160,272060,302380,231060
76561197960331968,47730,6600,102840,217200,50000
76561197993564112,240320,253710,11440,258970,302380
76561197988927312,207570,32710,315640,8170,211120
76561197971319088,94000,13510,219830,24170,47730
76561197986909104,13510,223530,272060,219540,315640
76561197981404144,204560,315640,234290,224540,108200
76561197970705024,58300,207570,2760,29660,235250
76561197999571744,12180,24870,17710,244630,13140
76561197960666416,47730,207570,9180,219830,12180
76561197961687152,102840,204560,224540,32200,224820
76561197964948944,227280,240320,47730,33680,253710
76561197983841312,214850,262410,32710,107600,219540
76561197986812080,214850,223750,242460,204560,207930
76561197992343408,13510,272060,202730,238890,239220
76561197978898832,11440,108200,13510,207930,315640
76561197989912480,13510,37200,6600,2760,11440
76561197960392224,47730,207570,266210,102840,12180
76561197978500752,223530,13510,272060,219540,239220
76561197980932240,272060,238890,13510,202730,265650
76561197977304880,214850,102840,272060,32200,219830
76561197960342624,42160,224540,32200,6920,32710
76561197991898048,214850,262940,238890,223750,228960
